ID,medio,titulo_noticia,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,total_palabras,porc_anger,porc_anticipation,porc_disgust,porc_fear,porc_joy,porc_sadness,porc_surprise,porc_trust
id_512,mediosregionales,La comida como aliada contra el cambio climático: así es cómo nuestras elecciones marcan la diferencia,0,0,0,0,1,0,0,2,19,0,0,0,0,5.26,0,0,10.53
id_513,mediosregionales,Avance de un 43% en obras de mejoramiento del molo de abrigo de Puerto San Antonio,0,0,0,1,0,0,0,1,11,0,0,0,9.09,0,0,0,9.09
id_514,mediosregionales,Casablanca da inicio a su Plan de Acción de Cambio Climático para fortalecer la resiliencia comunal,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
id_515,mediosregionales,¿Por qué los humedales son clave para enfrentar el cambio climático?,0,1,0,1,0,0,0,0,14,0,7.14,0,7.14,0,0,0,0
id_516,mediosregionales,Entra en vigor el acuerdo comercial entre la Unión Europea y Chile para impulsar la competitividad,4,0,0,3,1,1,0,5,13,30.77,0,0,23.08,7.69,7.69,0,38.46
id_517,mediosregionales,Océano presenta signos de pérdida de oxígeno en la Patagonia Norte,0,0,0,1,0,0,0,1,9,0,0,0,11.11,0,0,0,11.11
id_518,mediosregionales,Realizan cierre del proyecto de repositorio científico sobre cambio climático desarrollado por CER UACh,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,11.76
id_519,mediosregionales,Crece la preocupación de la comunidad científica e internacional por la retirada de Estados Unidos del Acuerdo de París,0,1,0,1,2,0,1,3,16,0,6.25,0,6.25,12.5,0,6.25,18.75
id_52,bbcl,"""No me afecta"": Anthony Hopkins revela años de rechazo de su hija actriz, con la que grabó 2 películas",6,3,2,6,5,4,1,4,68,8.82,4.41,2.94,8.82,7.35,5.88,1.47,5.88
id_520,mediosregionales,Cambio climático: MOP finaliza obras de control aluvional en el sector alto de Copiapó,0,1,0,3,0,1,0,0,11,0,9.09,0,27.27,0,9.09,0,0
id_521,mediosregionales,"Economía circular del agua, cambio climático y soluciones innovadoras en seminario en San Pedro de Atacama",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
id_522,mediosregionales,Alza de la temperatura global afectaría al menos a 55 mil habitantes de zonas costeras del Biobío,0,0,0,1,0,0,0,1,15,0,0,0,6.67,0,0,0,6.67
id_523,mediosregionales,La variabilidad climática amenaza la seguridad hídrica en Chile: digitalización como solución clave,0,0,0,1,0,0,0,0,20,0,0,0,5,0,0,0,0
id_524,mediosregionales,Los siete desafíos de sostenibilidad que marcarán el futuro,0,1,0,2,0,0,1,1,15,0,6.67,0,13.33,0,0,6.67,6.67
id_525,mediosregionales,Proyectos innovadores transforman la agricultura de Valparaíso con soluciones sostenibles,0,0,0,1,0,0,0,0,17,0,0,0,5.88,0,0,0,0
id_526,mediosregionales,Puerto Varas impulsa Plan de Acción para enfrentar el cambio climático,0,0,0,0,1,0,0,0,9,0,0,0,0,11.11,0,0,0
id_527,mediosregionales,Napas y cambio climático: 10 nuevas estaciones medirán aguas subterráneas en Antofagasta,0,1,0,0,1,0,1,1,11,0,9.09,0,0,9.09,0,9.09,9.09
id_528,mediosregionales,CER UACh ejecuta proyecto que busca crear un repositorio de datos en CTCI con foco en el cambio climático,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
id_529,mediosregionales,Zapallar aprobó la creación de inédito plan de Cambio Climático,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
id_53,bbcl,Dos homicidio y múltiples agresiones sexuales: productor de Hollywood arriesga sobre 1 siglo de cárcel,5,1,2,4,0,5,1,0,46,10.87,2.17,4.35,8.7,0,10.87,2.17,0
id_530,mediosregionales,Cumbre Climática Temuco: municipio realiza actividad para concientizar sobre cambio climático,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
id_531,mediosregionales,ONU: Los países deben aumentar &quot;drásticamente&quot; su adaptación al cambio climático,0,1,0,3,0,0,1,0,21,0,4.76,0,14.29,0,0,4.76,0
id_532,mediosregionales,Villarrica trabaja en elaborar un plan de Acción de Cambio Climático: “Es una temática que hay que abordar”,0,3,0,0,1,0,0,1,8,0,37.5,0,0,12.5,0,0,12.5
id_533,mediosregionales,Cambio climático y su efecto en las montañas será abordado en charla del Club de Trekking Sur Unido,0,1,0,0,0,0,0,0,9,0,11.11,0,0,0,0,0,0
id_534,mediosregionales,Los Muermos avanza en la lucha contra el cambio climático con talleres participativos,0,0,0,1,0,1,0,0,6,0,0,0,16.67,0,16.67,0,0
id_535,mediosregionales,Lucía Villar es reconocida por sus investigaciones sobre el metano oceánico en los premios For Women in Science 2024,0,1,0,1,1,0,1,2,18,0,5.56,0,5.56,5.56,0,5.56,11.11
id_536,mediosregionales,"Maullín, Los Muermos, Llanquihue y Frutillar preparan sus planes comunales de cambio climático",0,0,0,0,2,0,0,2,12,0,0,0,0,16.67,0,0,16.67
id_537,mediosregionales,"CER UACh ejecutará proyectos vinculados al desempeño de altos directivos públicos, cambio climático e industrias creativas",0,1,0,0,1,0,0,1,23,0,4.35,0,0,4.35,0,0,4.35
id_538,mediosregionales,Chilenas competirán en la final dell Wordl Summit Technovation en Estados Unidos,1,1,2,3,0,1,1,1,15,6.67,6.67,13.33,20,0,6.67,6.67,6.67
id_539,mediosregionales,El impacto de la electricidad en el medio ambiente y la transición a energías renovables,0,1,0,1,0,0,0,0,21,0,4.76,0,4.76,0,0,0,0
id_54,bbcl,"Bill Gates asegura que el cambio climático ""no conducirá a la desaparición de la humanidad""",0,3,0,3,2,0,0,2,39,0,7.69,0,7.69,5.13,0,0,5.13
id_540,mediosregionales,“La contingencia fue un recordatorio de que el desafío del cambio climático es cada vez más grande”,0,1,0,0,0,0,0,2,31,0,3.23,0,0,0,0,0,6.45
id_541,mediosregionales,Dictarán curso gratuito de formación en sostenibilidad y cambio climático en Tarapacá,0,0,0,1,0,0,0,1,8,0,0,0,12.5,0,0,0,12.5
id_542,mediosregionales,Impulsan a productores de carne bovina de Los Lagos a certificarse con el sello &quot;Chile Origen Consciente&quot;,0,1,1,1,0,0,0,1,21,0,4.76,4.76,4.76,0,0,0,4.76
id_543,mediosregionales,Ministerio de Minería invita a taller informativo sobre plan sectorial de cambio climático,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
id_544,mediosregionales,Mujeres rurales de Lanco y Mariquina recibieron información sobre 3er Concurso Público de la Estrategia Nacional de Cambio Climático y Recursos Vegetacionales,0,1,0,0,0,0,0,1,21,0,4.76,0,0,0,0,0,4.76
id_545,mediosregionales,"Corriente continua, la tecnología que crece para un mundo que combate el cambio climático",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
id_546,mediosregionales,Director de Indap en La Araucanía: “Chile enfrenta riesgos importantes por el cambio climático”,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
id_547,mediosregionales,Municipio de Concepción inició actualización del Plan Comunal de Cambio Climático con participación de organismos locales y regionales,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
id_548,mediosregionales,Ministra de Medio Ambiente visita El Quisco y destaca trabajo por el cuidado del espacio,0,0,0,1,0,0,0,1,12,0,0,0,8.33,0,0,0,8.33
id_549,mediosregionales,Seremi de Energía Los Lagos realizó taller regional sobre cambio climático,0,1,0,1,0,0,0,1,17,0,5.88,0,5.88,0,0,0,5.88
id_55,bbcl,Analizan los desafíos de nuevas industrias que marcarán el futuro: expertos se reúnen en FIFUC,0,2,0,3,3,0,1,3,47,0,4.26,0,6.38,6.38,0,2.13,6.38
id_550,mediosregionales,Cambio climático: MOP y PNUD anuncian construcción de nuevas obras de control aluvional en Antofagasta,0,3,0,2,0,1,0,0,13,0,23.08,0,15.38,0,7.69,0,0
id_551,mediosregionales,Ignacio Mehech de Albemarle destaca el papel del litio en la lucha contra el cambio climático,0,1,0,0,0,0,0,0,19,0,5.26,0,0,0,0,0,0
id_552,mediosregionales,Advierten ventaja frutícola en Ñuble por efectos del cambio climático,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,23.08
id_553,mediosregionales,Inician experiencias piloto sobre la agricultura regenerativa en la provincia de Petorca,0,1,0,1,0,0,0,1,19,0,5.26,0,5.26,0,0,0,5.26
id_554,mediosregionales,Más de 400 gamers y emprendedores participaron en  conferencia tecnológica en Tarapacá: para entregar  nueva visión ante el cambio climático,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
id_555,mediosregionales,Superintendente de Servicios Sanitarios visitó obras de modernización de planta de agua potable de Essbio en Chiguayante,0,0,0,1,0,0,0,0,15,0,0,0,6.67,0,0,0,0
id_556,mediosregionales,Identifican 70 riesgos para Arica y Parinacota por el cambio climático,0,0,0,1,0,0,0,0,12,0,0,0,8.33,0,0,0,0
id_557,mediosregionales,Quillota recibirá 50 mil dólares para implementar proyectos locales sobre el cambio climático liderado por jóvenes,0,0,0,0,0,1,0,0,8,0,0,0,0,0,12.5,0,0
id_558,mediosregionales,Adaptación y fuentes de financiamiento analizaron en seminario sobre el cambio climático en Puerto Varas,0,0,0,0,1,0,0,2,13,0,0,0,0,7.69,0,0,15.38
id_559,mediosregionales,Adaptación frente al cambio climático y liderazgo ambiental fueron los grandes temas de la primera jornada de Desafío Global Sostenible,0,0,0,0,0,1,0,0,7,0,0,0,0,0,14.29,0,0
id_56,bbcl,Dominique Charrier quiere hacer respetar localía en Punta de Lobos: se ilusiona en Campeonato Nacional,0,2,1,0,1,0,2,6,35,0,5.71,2.86,0,2.86,0,5.71,17.14
id_560,mediosregionales,Con 50 expertos se realizará seminario internacional sobre el cambio climático en Puerto Varas,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
id_561,mediosregionales,Talcahuano implementa mesa de trabajo contra el cambio climático: participan reparticiones públicas y empresas,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
id_562,mediosregionales,Desarrollan gel que colaborará a los agricultores para mitigar efectos de la sequía,0,0,0,1,0,0,0,0,12,0,0,0,8.33,0,0,0,0
id_563,mediosregionales,Dirección de Turismo de Ancud se reúnen con investigadores que estudian efectos del cambio climático,0,0,0,1,0,1,0,1,9,0,0,0,11.11,0,11.11,0,11.11
id_564,mediosregionales,Tribunal Ambiental paralizó data center de Google en Cerrillos y pidió otro informe sobre efectos del cambio climático,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,7.69
id_565,mediosregionales,Llamaron a Salud y Medio Ambiente a informar fiscalizaciones en el relleno sanitario La Laja,0,2,0,1,0,0,0,2,15,0,13.33,0,6.67,0,0,0,13.33
id_566,mediosregionales,Municipalidades del Biobío avanzan en lineamientos de Planes de Acción Comunal de Cambio Climático,0,1,1,0,0,0,0,0,6,0,16.67,16.67,0,0,0,0,0
id_567,mediosregionales,Minvu presenta los primeros lineamientos de la reconstrucción para las comunas afectadas por los incendios en la Región de Valparaíso,0,0,0,1,0,0,0,2,15,0,0,0,6.67,0,0,0,13.33
id_568,mediosregionales,Plan de combate al cambio climático recuperará 1.045 hectáreas en la Región de Ñuble,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
id_569,mediosregionales,Biobío: Proyecto de Conaf busca restaurar más de mil hectáreas con especies nativas para este año,0,2,0,1,0,0,0,1,16,0,12.5,0,6.25,0,0,0,6.25
id_57,bbcl,Chile declara oficialmente al pingüino de Humboldt en peligro de extinción: ¿se puede recuperar?,3,1,1,4,0,3,0,0,18,16.67,5.56,5.56,22.22,0,16.67,0,0
id_570,mediosregionales,"Temperatura llegó a los 36,7° en Quinta Normal y anotó récord histórico de calor",0,0,0,1,0,0,0,0,14,0,0,0,7.14,0,0,0,0
id_571,mediosregionales,Ministra de OO.PP. llama a hacerse cargo del nuevo escenario hídrico,0,0,0,1,0,1,0,0,20,0,0,0,5,0,5,0,0
id_572,mediosregionales,Vallejo respaldó a Maisa Rojas por reuniones en casa de Zalaquett: &quot;la ministra no ha pretendido engañar a nadie&quot;,0,0,0,1,0,0,0,1,14,0,0,0,7.14,0,0,0,7.14
id_573,mediosregionales,[VIDEO] Director de Chilebio ante cambio climático apuesta por la biotecnología agrícola como herramienta vital,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
id_574,mediosregionales,Cabildo: desarrollarán cuarto taller ciudadano para elaboración del Plan de Acción Regional de Cambio Climático,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,8.33
id_575,mediosregionales,Presentan nuevo boletín agroclimático para la Región de Valparaíso,0,1,0,1,0,0,0,0,19,0,5.26,0,5.26,0,0,0,0
id_576,mediosregionales,Cambio climático: Temperatura en Atacama podría superar los 40 grados en verano,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
id_577,mediosregionales,"Circuito Centinela: Equipo Rosberg X Racing,  campeón de la temporada 2023 de Extreme E",1,3,1,2,2,0,1,4,15,6.67,20,6.67,13.33,13.33,0,6.67,26.67
id_578,mediosregionales,Gore de Antofagasta presentó plan regional contra el cambio climático a delegaciones internacionales,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
id_579,mediosregionales,Presidente Boric inició visita al territorio antártico chileno junto al secretario general de la ONU,5,1,0,3,0,2,2,0,17,29.41,5.88,0,17.65,0,11.76,11.76,0
id_58,bbcl,"Descubren la solución a la sequía agrícola en el Desierto Florido: una flor llamada ""pata de guanaco""",2,2,2,4,0,3,0,0,24,8.33,8.33,8.33,16.67,0,12.5,0,0
id_580,mediosregionales,Alcalde de Puerto Montt declinó viajar a la cumbre COP28  que se realizará en Emiratos Árabes,0,0,0,1,0,0,0,1,11,0,0,0,9.09,0,0,0,9.09
id_581,mediosregionales,Fenómeno ‘El Niño’ y cambio climático elevan las temperaturas promedio en Calama,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
id_582,mediosregionales,Región de Los Lagos cuenta con el primer programa tecnológico de turismo para el cambio climático,0,0,0,1,0,0,0,0,7,0,0,0,14.29,0,0,0,0
id_583,mediosregionales,Investigación nacional buscará fórmulas para que el trigo resista mejor al cambio climático,0,0,1,0,0,0,0,1,11,0,0,9.09,0,0,0,0,9.09
id_584,mediosregionales,Sismos: Instalan primer sistema de observación en la Fosa de Atacama frente a Antofagasta,1,0,0,1,0,0,0,2,15,6.67,0,0,6.67,0,0,0,13.33
id_585,mediosregionales,Patatur: instancia educativa reunió a más de 400 estudiantes para tratar temas ambientales,0,0,0,1,0,0,0,0,15,0,0,0,6.67,0,0,0,0
id_586,mediosregionales,En Los Ríos promueven nuevos cultivos forrajeros para enfrentar efectos del cambio climático,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,14.29
id_587,mediosregionales,Invitan a ecosistema productivo regional a compartir sus desafíos con investigadores de la UFRO y el TEC de Monterrey,1,0,0,1,0,1,1,1,25,4,0,0,4,0,4,4,4
id_588,mediosregionales,"Aprueban extender el periodo de Gestión de Episodios Críticos más allá del invierno para Concón, Quintero y Puchuncaví",0,2,0,1,1,0,1,3,9,0,22.22,0,11.11,11.11,0,11.11,33.33
id_589,mediosregionales,"Presidente asiste a la asamblea de la ONU con agenda en cambio climático, salud y democracia",0,0,0,0,0,0,0,6,33,0,0,0,0,0,0,0,18.18
id_59,bbcl,El zarapito fino y los bandicut desaparecieron: estas son las 8 nuevas especies oficialmente extintas,0,1,0,2,0,0,0,0,16,0,6.25,0,12.5,0,0,0,0
id_590,mediosregionales,Plantean adecuar el diseño de ciudades ante consecuencias del cambio climático tras socavón en Viña,0,0,0,1,0,0,0,0,14,0,0,0,7.14,0,0,0,0
id_591,mediosregionales,Región de Valparaíso tendrá tres nuevos Santuarios de la Naturaleza: cinco a nivel país,0,1,1,2,1,0,0,2,18,0,5.56,5.56,11.11,5.56,0,0,11.11
id_592,mediosregionales,Ministra del Medio Ambiente recordó advertencia sobre construir en las dunas de Concón,0,1,0,2,0,0,1,0,14,0,7.14,0,14.29,0,0,7.14,0
id_593,mediosregionales,Acuerdo de Producción Limpia impulsará la gestión de los residuos de la construcción en Antofagasta,2,0,1,5,0,3,0,2,19,10.53,0,5.26,26.32,0,15.79,0,10.53
id_594,mediosregionales,Gobernador Vallespín por derrumbe en Carretera Austral: “Los efectos del cambio climático ya se empiezan a notar&quot;,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,20
id_595,mediosregionales,Ministra de Medio Ambiente en la región del Biobío: &quot;Se ha construido en lugares que no son aptos&quot;,0,0,0,1,0,0,0,2,14,0,0,0,7.14,0,0,0,14.29
id_596,mediosregionales,Cambio climático es el culpable: cultivo del chorito se trasladaría desde Chiloé a Magallanes en 2040,0,0,0,0,1,0,0,1,16,0,0,0,0,6.25,0,0,6.25
id_597,mediosregionales,"San Pedro de Atacama entre las comunas más perjudicadas por el cambio climático: Podría aumentar un 2,7° durante el verano",0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
id_598,mediosregionales,Investigan en Chiloé la relación entre el cambio climático y el cultivo del chorito,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,6.67,0
id_599,mediosregionales,Diputados respaldan resolución para campañas de concientización sobre el cambio climático en Chile,0,0,0,1,0,1,0,1,10,0,0,0,10,0,10,0,10
id_6,bbcl,"Groenlandia publica guía para preparar a la población ante eventos de crisis, por interés de Trump",0,0,0,1,3,1,0,3,38,0,0,0,2.63,7.89,2.63,0,7.89
id_60,bbcl,Revelan causa de muerte de activista Jane Goodall: falleció mientras dormía,0,1,0,0,1,0,1,4,51,0,1.96,0,0,1.96,0,1.96,7.84
id_600,mediosregionales,Cambio climático y calidad alimentaria marcaron el Día del Campesino en Puerto Montt,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,22.22
id_601,mediosregionales,Registran avistamiento de un tiburón en la costa de Mejillones,1,0,1,2,0,0,0,0,9,11.11,0,11.11,22.22,0,0,0,0
id_602,mediosregionales,'El Niño'  junto a cambio climático provocan altas temperaturas en El Loa,0,0,1,0,0,0,0,4,15,0,0,6.67,0,0,0,0,26.67
id_603,mediosregionales,Minera Dominga demandará a la seremi de Medio Ambiente de Coquimbo  por “omisión de antecedentes”,0,1,0,1,0,0,0,2,14,0,7.14,0,7.14,0,0,0,14.29
id_604,mediosregionales,Sernapesca reveló que 166 concesiones acuícolas en Los Lagos están en causal de caducidad,0,1,0,1,0,0,0,3,12,0,8.33,0,8.33,0,0,0,25
id_605,mediosregionales,Especialista dictó charla en Calbuco sobre cambio climático y calentamiento global,0,1,0,0,0,0,0,0,13,0,7.69,0,0,0,0,0,0
id_606,mediosregionales,Hasta 30°: advierten que ola de calor se extendería hasta el fin de semana en la Región de Valparaíso,0,0,0,1,0,0,0,1,15,0,0,0,6.67,0,0,0,6.67
id_607,mediosregionales,Codelco y BHP firman inédito acuerdo de innovación para el desarrollo de la minería sustentable,2,0,0,3,0,0,0,2,20,10,0,0,15,0,0,0,10
id_608,mediosregionales,Psicóloga valdiviana investiga concepto conocido como &quot;eco -ansiedad&quot; y cómo afecta a los jóvenes,2,1,1,3,1,5,2,1,15,13.33,6.67,6.67,20,6.67,33.33,13.33,6.67
id_609,mediosregionales,Estudio revela que más de 9 mil personas del borde costero de Antofagasta están expuestas a inundaciones a causa del cambio climático,0,2,0,2,0,1,0,2,22,0,9.09,0,9.09,0,4.55,0,9.09
id_61,bbcl,Municipalidad de La Unión rechaza parque eólico El Rancho: proyecto ya recibió cuestionamientos de SEA,1,1,1,1,0,1,0,0,30,3.33,3.33,3.33,3.33,0,3.33,0,0
id_610,mediosregionales,Universidad de Los Lagos realizará investigaciones en sostenibilidad y cambio climático,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
id_611,mediosregionales,"Cortinas de baño, overoles, el origen del incendio en el cambio climático y &quot;siempre linda&quot;: así fue el debut de Ripamonti en la Alfombra Roja",0,0,0,0,3,0,2,2,17,0,0,0,0,17.65,0,11.76,11.76
id_612,mediosregionales,Los Lagos: aprueban plan que implementará acciones para enfrentar el cambio climático en la región,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,20
id_613,mediosregionales,Ministerio de agricultura y gobierno regional anuncian concurso para mejorar sistemas de riego en la región de Los Lagos,0,0,0,1,0,0,0,0,13,0,0,0,7.69,0,0,0,0
id_614,mediosregionales,Investigadores proponen almacenar CO2 bajo tierra para mitigar el cambio climático,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
id_615,mediosregionales,En Alerta: Vecinos de balneario Hornito de Antofagasta preocupados ante erosión de la costa producto de las fuertes marejadas,0,0,0,1,1,0,0,0,15,0,0,0,6.67,6.67,0,0,0
id_616,mediosregionales,Región Los Lagos: Plan contra el cambio climático será implementado en la zona para este año 2023,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,8.33,0
id_617,mediosregionales,Todos los proyectos que se realicen en Los Ríos y el país deberán medir su huella de carbono,0,0,0,1,0,0,0,1,14,0,0,0,7.14,0,0,0,7.14
id_618,mediosregionales,ACME Chile lanza premio para promover iniciativas sustentables frente al cambio climático,0,0,0,0,1,0,0,4,23,0,0,0,0,4.35,0,0,17.39
id_619,mediosregionales,Aprueban primer Plan de Acción Regional de Cambio Climático de Chile en la región de Los Ríos,0,1,0,0,1,0,1,3,11,0,9.09,0,0,9.09,0,9.09,27.27
id_62,bbcl,El extraño ’agujero negro’ viral que Google muestra en el desierto de Atacama: Sernageomin explica,0,0,0,2,0,0,0,0,40,0,0,0,5,0,0,0,0
id_620,mediosregionales,Sólo dos comunas del Biobío tienen planes para combatir el cambio climático,1,0,0,0,0,0,1,0,8,12.5,0,0,0,0,0,12.5,0
id_621,mediosregionales,Universidades y coros escolares se unirán en cantata sobre el cambio climático en ciudades de la región de Los Lagos,0,2,0,0,0,0,0,1,15,0,13.33,0,0,0,0,0,6.67
id_622,mediosregionales,Concejales esperan informe del viaje de alcalde de Puerto Montt a Grecia,0,2,0,2,1,0,1,0,14,0,14.29,0,14.29,7.14,0,7.14,0
id_623,mediosregionales,Fijan acuerdo para incluir al Biobío en Alianza para la Acción Climática,0,0,0,1,0,0,0,0,10,0,0,0,10,0,0,0,0
id_624,mediosregionales,Presidente de la COP27 reconoció dificultades para llegar a un acuerdo en la lucha contra el cambio climático,0,3,0,1,1,0,1,1,18,0,16.67,0,5.56,5.56,0,5.56,5.56
id_625,mediosregionales,COP27: Lula aseguró que &quot;Brasil está de vuelta&quot; en la lucha global contra el cambio climático,1,0,0,2,0,1,0,3,13,7.69,0,0,15.38,0,7.69,0,23.08
id_626,mediosregionales,[VIDEO] Activistas vuelven a manchar obra de Van Gogh: lanzaron puré de verduras a &quot;El sembrador&quot;,0,0,0,1,0,0,0,1,23,0,0,0,4.35,0,0,0,4.35
id_627,mediosregionales,Tras 3 años: Reactivan comité regional para abordar el cambio climático,0,1,0,0,0,0,0,4,16,0,6.25,0,0,0,0,0,25
id_628,mediosregionales,Comité Regional de Cambio Climático se reactiva en Los Lagos para implementar ley marco,0,2,0,2,1,0,1,0,9,0,22.22,0,22.22,11.11,0,11.11,0
id_629,mediosregionales,¡¿Cómo?! Académico PUCV dice que calidad del vino chileno se ve afectado por el cambio climático,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,10
id_63,bbcl,¿Nuestra dieta afecta al planeta? Expertos debatirán sobre alimentación y cambio climático en Chile,0,0,1,0,0,2,0,0,37,0,0,2.7,0,0,5.41,0,0
id_630,mediosregionales,Semana contra el Cambio Climático comenzó en Puerto Montt y se extenderá hasta el viernes,0,0,0,0,1,0,0,1,10,0,0,0,0,10,0,0,10
id_631,mediosregionales,Comité para abordar cambio climático del Biobío concretó primera sesión,0,0,0,1,0,0,0,0,12,0,0,0,8.33,0,0,0,0
id_632,mediosregionales,Feria de Ciencias reunió a estudiantes de cinco comunas en Puerto Montt,0,0,0,1,0,0,0,1,8,0,0,0,12.5,0,0,0,12.5
id_633,mediosregionales,Dos jóvenes porteños fueron invitados a la 77° Asamblea General de la ONU,0,0,0,1,0,0,0,0,12,0,0,0,8.33,0,0,0,0
id_634,mediosregionales,Puerto Montt será la sede del Festival de las Ciencias Los Lagos 2022,0,0,0,1,0,0,0,0,10,0,0,0,10,0,0,0,0
id_635,mediosregionales,Los desafíos científicos y ambientales del Comité Oceanográfico Nacional,0,2,0,1,3,0,2,3,20,0,10,0,5,15,0,10,15
id_636,mediosregionales,Extienden postulación a concurso para conservar bosques nativos en el Biobío,0,0,0,1,1,0,0,1,10,0,0,0,10,10,0,0,10
id_637,mediosregionales,Arribaron autos eléctricos todoterreno del Antofagasta Minerals Copper X Prix,2,1,0,4,0,1,0,3,13,15.38,7.69,0,30.77,0,7.69,0,23.08
id_638,mediosregionales,"En Antofagasta realizarán la carrera de autos eléctricos, una de las más importante del mundo",0,2,0,2,0,1,0,1,18,0,11.11,0,11.11,0,5.56,0,5.56
id_639,mediosregionales,Autos eléctricos: carrera internacional será realizada en circuito cerca de minera Centinela,0,1,0,1,0,0,0,1,7,0,14.29,0,14.29,0,0,0,14.29
id_64,bbcl,El lado oscuro del viral chocolate Dubái y otras tendencias alimentarias,1,3,0,0,5,0,1,1,35,2.86,8.57,0,0,14.29,0,2.86,2.86
id_640,mediosregionales,Apicultores de Ñuble describen la crisis en el rubro,0,1,0,1,1,0,1,1,10,0,10,0,10,10,0,10,10
id_641,mediosregionales,LCOY: conferencia nacional de jóvenes por el cambio climático continúa su segunda versión en Valparaíso,0,0,0,0,1,0,0,2,12,0,0,0,0,8.33,0,0,16.67
id_642,mediosregionales,En primer Día Mundial del Krill lllaman a proteger crustáceo antártico,0,0,0,1,0,0,0,2,16,0,0,0,6.25,0,0,0,12.5
id_643,mediosregionales,Nestlé Chile lanza nueva versión de Fondo de Desarrollo Local para apoyar a organizaciones de Osorno,0,0,0,1,0,0,0,0,17,0,0,0,5.88,0,0,0,0
id_644,mediosregionales,[VIDEO] Boric y Karamanos se reunieron en La Moneda con futura vicepresidenta de Colombia,0,0,0,1,0,0,0,1,18,0,0,0,5.56,0,0,0,5.56
id_645,mediosregionales,En Mejillones harán charla sobre ballenas y el cambio climático,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
id_646,mediosregionales,Autoridades de Calama particiaron en el Plan de Acción Regional contra el Cambio Climático,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,7.69
id_647,mediosregionales,Gobernador Mundaca presidirá comité regional de cambio climático,0,1,0,0,0,0,1,1,14,0,7.14,0,0,0,0,7.14,7.14
id_648,mediosregionales,Más de 160 mil personas de Antofagasta participaron de la Filzic 2022,0,0,0,1,0,0,0,0,19,0,0,0,5.26,0,0,0,0
id_649,mediosregionales,Se estudia trasladar abejas a la zona sur del país por cambio climático,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
id_65,bbcl,CMPC expone proyecto para restaurar 26 mil hectáreas en la Patagonia en congreso internacional,0,2,1,2,1,1,0,5,66,0,3.03,1.52,3.03,1.52,1.52,0,7.58
id_650,mediosregionales,Arica: Apuestan por la agricultura en el desierto para enfrentar el cambio climático,2,1,2,4,0,3,0,0,21,9.52,4.76,9.52,19.05,0,14.29,0,0
id_651,mediosregionales,Ministra de Salud confirmó monitoreo por avance de virus del mono en el mundo: &quot;Es una enfermedad seria&quot;,0,0,0,1,0,0,0,1,17,0,0,0,5.88,0,0,0,5.88
id_652,mediosregionales,Osorno: productores ganaderos conocen antecedentes de fertilización y estrategias para enfrentar el cambio climático,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,14.29
id_653,mediosregionales,Alto representante de la Unión Europea aseguró que Chile resulta un país &quot;muy atractivo&quot; para el desarrollo de energías renovables,4,0,0,3,0,1,0,1,15,26.67,0,0,20,0,6.67,0,6.67
id_654,mediosregionales,Trabajan en propuestas para mejorar Arica: seguridad y cambio climático son las prioridades,0,1,0,1,0,0,0,2,22,0,4.55,0,4.55,0,0,0,9.09
