"id","Título","Reseña","genero","ave_sentiment","anger","anticipation","disgust","fear","joy","sadness","surprise","trust"
"id_656","Action Point","Un temerario diseña y gestiona su propio parque temático con sus amigos.","Comedia",0.577350269189626,1,0,0,1,0,0,0,0
"id_657","The Babadook","Una madre soltera, atormentada por la violenta muerte de su marido, lucha contra el miedo de su hijo a un monstruo que acecha en la casa, pero pronto descubre una presencia siniestra a su alrededor.","Drama",-1.01418510567422,3,3,1,4,1,3,2,1
"id_658","Total Recall","La obsesión del obrero de la construcción Douglas Quaid con el planeta Marte lo lleva a visitar Recall, una empresa que fabrica recuerdos. Algo sale mal durante el implante de memoria, lo que pone la vida de Doug patas arriba e incluso lo lleva a cuestionarse qué es realidad y qué no.","Acción",-0.303994222676519,1,1,1,1,0,1,0,0
"id_659","Police Academy 6: City Under Siege","Nuestros policías favoritos se reúnen para enfrentarse a una banda que roba bancos y joyerías. Gracias a sus diversas habilidades y a su extraordinaria suerte, los delincuentes no tienen ninguna posibilidad contra nuestros agentes.","Comedia",1.12670126841714,0,2,0,0,1,0,1,0
"id_66","All Things Fair","Stig es un alumno de 15 años de Viola, una profesora de 37. Él se siente atraído por su belleza y madurez, mientras que ella se siente atraída por su juventud e inocencia, un alivio providencial para su marido borracho y miserable.","Drama",-1.18283346103892,2,1,2,1,2,1,1,0
"id_660","Zodiac","La verdadera historia de la investigación del ""Asesino del Zodiaco"", un asesino en serie que aterrorizó el Área de la Bahía de San Francisco, desafiando a la policía con sus códigos y cartas. El caso se convierte en una obsesión para tres hombres, cuyas vidas y carreras se ven forjadas y destruidas por el interminable rastro de pistas.","Delito",-0.909271795844942,3,1,2,3,0,3,2,1
"id_661","Freaks","Una hermosa trapecista de circo acepta casarse con el líder de los artistas de espectáculos secundarios, pero sus amigos deformes descubren que ella solo se casa con él por su herencia.","Drama",0.898026510133875,0,2,0,1,3,0,2,2
"id_662","Serenity","Cuando la tripulación rebelde de la Serenity acepta esconder a una fugitiva en su nave, se ven envueltos en una batalla trepidante entre el implacable poderío militar de un régimen totalitario dispuesto a destruir cualquier cosa —o a cualquiera— para recuperar a la chica, y las sanguinarias criaturas que deambulan por las zonas inexploradas del espacio. Pero... el mayor peligro de todos podría estar en su propia nave.","Ciencia ficción",-1.21450298915513,3,2,0,3,0,1,0,1
"id_663","Bound","Corky, una exconvicta de carácter fuerte que trabaja en la renovación de un apartamento en un edificio de Chicago, conoce a una pareja que vive al lado: Caesar, un mafioso paranoico, y Violet, su seductora novia, quien se siente inmediatamente atraído por ella.","Drama",0.457495710997814,0,2,0,0,1,0,0,1
"id_664","Come and See","La invasión de una aldea en Bielorrusia por las fuerzas alemanas obliga al joven Florya a internarse en el bosque para unirse a los exhaustos combatientes de la Resistencia, en contra de los deseos de su familia. Allí conoce a una chica, Glasha, que lo acompaña de regreso a su aldea. Al volver a casa, Florya encuentra a su familia y a sus vecinos masacrados. Su lucha por sobrevivir en medio de los brutales escombros de la guerra se convierte en una pesadilla cada vez mayor, una batalla entre la desesperación y la esperanza.","Drama",-0.217695456546907,5,2,1,4,2,4,2,1
"id_665","Rampage","El primatólogo Davis Okoye comparte un vínculo inquebrantable con George, el gorila de lomo plateado extraordinariamente inteligente que ha estado a su cuidado desde su nacimiento. Pero un experimento genético fallido transforma a este dócil simio en una criatura feroz de tamaño descomunal. Para empeorar las cosas, pronto se descubre que existen otros animales alterados de manera similar. Mientras estos nuevos depredadores alfa arrasan Norteamérica, destruyendo todo a su paso, Okoye se une a un ingeniero genético desacreditado para conseguir un antídoto, abriéndose camino a través de un campo de batalla en constante cambio, no solo para detener una catástrofe global, sino también para salvar a la temible criatura que una vez fue su amigo.","Acción",-1.24378415940306,3,3,3,7,2,1,1,5
"id_666","The Rider","Brady, un joven vaquero que alguna vez fue una estrella emergente del circuito de rodeo y un talentoso entrenador de caballos, recibe la advertencia de que sus días como jinete han terminado después de que un caballo le aplastara el cráneo en un rodeo. En un intento por recuperar el control de su destino, Brady emprende la búsqueda de una nueva identidad y de lo que significa ser un hombre en el corazón de los Estados Unidos.","Occidental",-0.730456377777593,0,4,0,2,3,1,2,3
"id_667","Nine 1/2 Weeks","Una historia erótica sobre una mujer, asistente de una galería de arte, que se ve envuelta en una relación impersonal con un hombre. Apenas sabe de su vida, solo de los juegos sexuales que comparten, por lo que la relación comienza a complicarse.","Drama",0.0244038345584384,0,1,0,0,1,2,1,1
"id_668","Joshua Tree","Wellman Santee (Dolph Lundgren), un expiloto de carreras que se gana la vida transportando superdeportivos robados, se ve involucrado, junto con su socio Eddie, en un tiroteo que resulta en la muerte de su amigo y un policía de carretera. Santee es incriminado por el asesinato del policía y encarcelado en una prisión de máxima seguridad. Unos meses después, Santee escapa tras huir por poco de un atentado contra su vida. Llega a un restaurante local donde roba un coche, secuestra a la dueña, Rita, y huye, sin saber que su rehén es una ayudante del sheriff. Se inicia una intensa persecución, liderada por el teniente Severance, un policía duro y obsesivo. Santee lleva al detective y a sus hombres en una dramática persecución a alta velocidad, desde el desierto hasta las calles del centro de Los Ángeles. Santee está decidido a limpiar su nombre y, cuando se trata de venganza, la lleva al extremo.","Acción",-0.589264189388033,5,4,4,6,1,7,3,4
"id_669","Tooth Fairy 2","Larry Guthrie, quien pierde a su primer amor a manos del chico más popular del pueblo, decide reconquistarla ofreciéndose como voluntario en el programa extraescolar para niños. Cuando Larry, sin querer, les revela a los niños que el Hada de los Dientes es un mito, pronto se transforma en un hada con tutú y la ""condena"" de recolectar dientes.","Comedia",-0.187491538915884,0,1,0,1,2,1,0,1
"id_67","Christmas Made to Order","Cuando Steven, arquitecto y aficionado a la Navidad, recibe a su familia en casa para las fiestas, contrata a Gretchen, organizadora de eventos navideños, para que llene su hogar de alegría festiva. El espíritu navideño de Gretchen logra unir a la familia de Steven, pero ninguno esperaba que también los acercara. Tras una gran oportunidad que se le presenta a Gretchen, ella y Steven deben decidir qué es lo verdaderamente importante en la vida.","Película para televisión",1.08836357572608,0,1,0,0,1,0,1,1
"id_670","The Other Woman","Emilia, licenciada en derecho, se enamora de su jefe casado, Jack. Tras casarse con él, su felicidad se transforma inesperadamente en dolor al fallecer su hija pequeña. Devastada, Emilia sigue adelante, intentando forjar un vínculo con su hijastro William y resistir la intromisión de la celosa exesposa de Jack.","Drama",-0.953233372370668,0,3,1,3,3,1,2,1
"id_671","Walking Out","Un adolescente de la ciudad viaja a Montana para ir de caza con su padre, con quien está distanciado, pero el tenso viaje se convierte en una batalla por la supervivencia cuando se topan con un oso grizzly.","Aventura",-1.09499459263265,3,2,0,3,1,1,2,1
"id_672","Scooby-Doo! & Batman: The Brave and the Bold","Scooby-Doo y la pandilla de Misterios S.A. se reúnen con Batman y otros amigos para derrotar a los malvados villanos y salvar el día.","Animación",-0.392232270276368,1,0,0,1,0,0,0,0
"id_673","The Vow","Paige y Leo, una joven pareja feliz, son, bueno, felices. Un accidente automovilístico deja a Paige en coma, con riesgo vital. Al despertar, ha perdido la memoria de los últimos cinco años, incluyendo la de su amado Leo, su boda, una relación confusa con sus padres y el fin de su relación con su ex prometido. A pesar de estas dificultades, Leo se esfuerza por reconquistar su corazón y reconstruir su matrimonio.","Drama",-1.35585987000093,0,7,0,3,4,4,3,3
"id_674","Robin-B-Hood","Para Fong, un ludópata empedernido y sin futuro, solo hay algo más aterrador que tener a sus acreedores llamando a su puerta: tener que consolar a un bebé que llora. Pero, ¿y si el bebé se convierte en su gallina de los huevos de oro para ahuyentar a sus acreedores? ¿Podrá superar su fobia a los pañales, los biberones y las empalagosas nanas?","Drama",-1.21017151988823,0,0,0,0,0,0,0,1
"id_675","Big Brother","Un exsoldado convertido en profesor de secundaria utiliza métodos poco convencionales para llegar a una clase de estudiantes pobres, mientras lidia con un empresario codicioso y su banda de matones, así como con el gobierno.","Acción",-0.608511063404532,0,1,1,1,1,0,0,2
"id_676","Sonic the Hedgehog","Basada en la exitosa franquicia de videojuegos de Sega, Sonic the Hedgehog narra la historia del erizo más veloz del mundo mientras se adapta a su nuevo hogar en la Tierra. En esta comedia de aventuras con actores reales, Sonic y su nuevo mejor amigo se unen para defender el planeta del malvado genio Dr. Robotnik y sus planes de dominación mundial.","Acción",0.7184212081071,0,2,0,2,1,0,0,1
"id_677","Crayon Shin-chan: Fierceness That Invites Storm! The Adult Empire Strikes Back","Shin-chan debe rescatar a los adultos de Kasukabe cuando estos abandonan misteriosamente sus responsabilidades para revivir su juventud en la nueva exposición del siglo XX.","Animación",-0.588348405414552,1,1,0,1,1,0,1,0
"id_678","Lady Bird","Lady Bird McPherson, una joven de 17 años de carácter fuerte, opiniones firmes y gran sensibilidad artística, alcanza la mayoría de edad en Sacramento. Su relación con su madre y su educación se ponen a prueba al prepararse para ir a la universidad.","Drama",0.659944098892102,0,3,0,0,2,1,1,2
"id_679","The Bear","Un osezno huérfano se une a un macho adulto mientras intentan escapar de los cazadores humanos.","Aventura",0,0,0,0,0,0,0,0,0
"id_68","Nosferatu","El conde vampiro Orlok está interesado en una nueva residencia y en la joven esposa de su agente inmobiliario. Adaptación no autorizada de F.W. Murnau de «Drácula» de Bram Stoker.","Fantasía",0.224022714761472,1,1,2,1,1,1,1,0
"id_680","Rio","Capturado por contrabandistas cuando era apenas un polluelo, un guacamayo llamado Blu nunca aprendió a volar y vive felizmente domesticado en Minnesota con su amiga humana, Linda. Se cree que Blu es el último de su especie, pero cuando llega la noticia de que Jewel, una hembra solitaria, vive en Río de Janeiro, Blu y Linda van a conocerla. Unos traficantes de animales secuestran a Blu y Jewel, pero la pareja pronto escapa y emprende una peligrosa aventura de regreso a la libertad... y a Linda.","Animación",0.497094829641105,0,1,0,0,2,1,1,1
"id_681","Trinity Is Still My Name","Los dos hermanos, Trinity y Bambino, son intercambiados por dos agentes federales y aprovechan la situación para robar un enorme botín escondido en un monasterio por una banda de forajidos.","Comedia",-0.985900603509299,1,0,1,1,0,1,0,0
"id_682","Amateur Porn Star Killer 2","La secuela de Shane Ryan de la perturbadora Amateur Porn Star Killer es una brutal carta de presentación para todos aquellos que se enfurecieron con su predecesora (y fueron muchos). Ryan es un director con el que hay que contar, y no piensa bajar el ritmo. La víctima aquí no es una niña. Y esta tampoco se rinde fácilmente. Se defiende. Sabe que está en peligro, pero cree erróneamente que puede escapar. En otras películas, escaparía y sonaría música sombría mientras los créditos aparecen en pantalla. El público saldría del cine satisfecho de que el malo recibiera su merecido. Se irían a casa sintiéndose seguros. Ryan no permite que nadie se haga esas ilusiones. Muestra las cosas como son. Así es como lo filmaría un asesino. Así es como se vería, y si no supieras la verdad, jurarías que es real. (Y aun así, no puedes estar completamente seguro de que no lo sea).","Delito",-1.1726317071487,3,4,2,5,2,2,1,7
"id_683","Up Close & Personal","Tally Atwater tiene un sueño: ser presentadora de noticias en horario estelar en una cadena nacional. Persigue este sueño con nada más que ambición, talento innato y una maqueta casera. Warren Justice es un periodista veterano, brillante y de carácter firme. Reconoce el talento de Tally y se convierte en su mentor. La carrera de Tally despega meteóricamente y ella y Warren se enamoran. El romance que surge entre ellos es tan intenso y revelador como las propias noticias televisivas. Sin embargo, cada noticia de última hora, cada crisis grabada en vídeo que los une, también amenaza con separarlos...","Drama",-0.610170123978793,2,2,1,3,2,3,1,5
"id_684","Bless the Child","Cuando Jenna, la hermana de Maggie, le deja a cargo de un recién nacido autista llamado Cody, este le llega al corazón y se convierte en la hija que siempre había anhelado. Pero seis años después, Jenna reaparece repentinamente en su vida y, junto a su misterioso nuevo esposo, Eric Stark, secuestra a Cody. A pesar de que Maggie no tiene ningún derecho legal sobre Cody, el agente del FBI John Travis la defiende al descubrir que Cody comparte la misma fecha de nacimiento que otros niños asesinados recientemente.","Drama",-0.45846236898714,0,2,0,2,2,0,2,2
"id_685","Bingo","Bingo, el perro de circo fugitivo, está suelto y ¡le salva la vida a Chuckie! Bingo y el niño se convierten en los mejores amigos en esta comedia canina con disfraces de perros, patineta, pinball y prisión. Chuckie y sus padres (Cindy Williams y David Rasche) se mudan a una casa a mil millas de distancia, pero a Bingo no se le permite acompañarlos. La determinación de Chuckie y Bingo por reunirse es...","Acción",-0.739717810554892,1,0,1,1,0,1,0,1
"id_686","American Ninja 5","Cuando la hija de un científico es secuestrada, American Ninja intenta encontrarla, pero esta vez se une a un joven al que ha entrenado en las artes ninja.","Acción",0.0472455591261534,0,1,0,0,2,0,1,0
"id_687","The Marvels","La secuela de Capitana Marvel (2019).","Acción",0,0,0,0,0,0,0,0,0
"id_688","Friday the 13th Part 2","Cinco años después de la horrible masacre en Camp Crystal Lake, parece que Jason Voorhees y su desquiciada madre son cosa del pasado. Paul abre un nuevo campamento cerca del infame lugar, ignorando las advertencias de mantenerse alejado, y un grupo de consejeros con una fuerte inclinación sexual lo sigue, incluyendo a Ginny, estudiante de psicología infantil. Pero Jason se ha estado escondiendo todo este tiempo, y ahora está listo para vengarse.","Horror",-1.1017645476202,5,4,4,5,2,4,2,1
"id_689","The Do-Over","La vida de un gerente de banco da un vuelco cuando un amigo de su pasado lo manipula para que finja su propia muerte y se embarque en una aventura.","Acción",-0.365148371670111,1,2,1,1,1,1,1,2
"id_69","We Couldn't Become Adults","Impulsado por una solicitud de amistad, un hombre irresponsable de cuarenta y tantos años rememora sus relaciones pasadas desde los años 90 en adelante, buscando sus esperanzas y sueños perdidos.","Drama",0.557086014531156,0,0,0,0,1,0,0,1
"id_690","My Teacher, My Obsession","Riley tiene dificultades para hacer amigos tras cambiarse a un nuevo instituto donde su padre, Chris, es profesor de inglés. Cuando conoce a Kyla, enseguida se hacen muy amigas. Sin embargo, la amistad da un giro inesperado cuando Riley descubre que Kyla está obsesionada con su padre. ¿Conseguirá Kyla seducir a Chris e iniciar una nueva vida retorcida con él, eliminando a todos a su paso, o podrá Riley salvar a su padre del plan traicionero de Kyla antes de que sea demasiado tarde?","Drama",-0.316455032942799,1,2,1,2,2,3,1,6
"id_691","Fame","Una versión actualizada del musical de 1980, que giraba en torno a los estudiantes de la Academia de Artes Escénicas de Nueva York.","Música",0,1,1,0,0,1,1,1,1
"id_692","Creed II","Entre sus obligaciones personales y el entrenamiento para su próxima gran pelea contra un oponente vinculado al pasado de su familia, Adonis Creed se enfrenta al desafío de su vida.","Drama",-0.182574185835055,1,0,0,0,0,0,1,0
"id_693","Cat on a Hot Tin Roof","Un exfutbolista alcohólico consume su vida bebiendo, incapaz de aceptar su sexualidad ni sus verdaderos sentimientos por su compañero de equipo, fallecido en un accidente de circunstancias desconocidas. Su esposa, desesperada por despertar su deseo, se aferra a él, pero él se resiste a sus caricias. El reencuentro con su padre, que agoniza de cáncer, despierta en ambos recuerdos y revelaciones.","Drama",-0.564394105428097,0,1,0,1,0,3,1,2
"id_694","Amazing Love","Los amigos adolescentes Steve, Carrie, Cooper y Gameboy se embarcan en un viaje de campamento de fin de semana, liderados por Stuart (Sean Astin), el líder del grupo juvenil de su iglesia, y su esposa Beth (Erin Bethea). A ellos se une Ashley, una chica rica y egocéntrica, cuya actitud provoca un gran revuelo en el grupo, especialmente entre ella y Carrie. Sin embargo, antes de que la situación se descontrole, Stuart aprovecha la oportunidad para compartir con los chicos la conmovedora historia bíblica de Oseas: una historia de fe inquebrantable, compromiso inquebrantable y amor incondicional.","Drama",0.758726133002656,0,4,0,1,4,1,2,4
"id_695","Suffragette","Basada en hechos reales sobre las activistas de base del incipiente movimiento feminista que se vieron obligadas a operar en la clandestinidad para evadir al Estado.","Drama",0.196116135138184,1,1,1,1,0,0,0,2
"id_696","Blue Bayou","Un hombre coreano-estadounidense criado en los pantanos de Luisiana se esfuerza por dar una vida a su familia, pero debe enfrentarse a los fantasmas de su pasado al descubrir que podría ser deportado del único país que ha considerado su hogar.","Drama",-0.694365074829414,0,0,0,0,0,0,1,2
"id_697","Air America","Air America era la aerolínea privada de la CIA que operaba en Laos durante la Guerra de Vietnam, transportando todo tipo de mercancías, desde soldados hasta alimentos para los aldeanos locales. Tras perder su licencia de piloto, Billy Covington es reclutado por la compañía y termina envuelto en un grupo de pilotos desquiciados, el tráfico de armas de su amigo Gene Ryack y el contrabando de opio de sus propios superiores.","Acción",-0.196016316166765,4,1,3,4,1,3,1,2
"id_698","Midnight Cowboy","Joe Buck es un estafador ingenuo de Texas que espera dar el gran golpe con las mujeres ricas de la ciudad de Nueva York; encuentra un compañero en Enrico ""Ratso"" Rizzo, un estafador enfermo con una pierna coja y la quijotesca fantasía de escapar a Florida.","Drama",-1.17953564923918,2,0,1,2,0,1,1,0
"id_699","Judy Moody and the Not Bummer Summer","Judy Moody, alumna de tercer grado, se propone vivir el verano más emocionante de su vida.","Comedia",1.35,0,1,0,0,1,0,1,0
"id_7","Crimson Peak","Tras una tragedia familiar, una aspirante a escritora se debate entre el amor por su amiga de la infancia y la tentación de un misterioso desconocido. Intentando escapar de los fantasmas de su pasado, se ve arrastrada a una casa que respira, sangra… y recuerda.","Horror",-0.556889535310215,0,2,0,3,2,1,1,1
"id_70","Winter in Wartime","Durante la Segunda Guerra Mundial, en el gélido invierno de 1944-45, el oeste de los Países Bajos se vio asolado por una hambruna. Mucha gente emigró al este para mantener a sus familias. Michiel, de catorce años, ansiaba unirse a la resistencia holandesa, para disgusto de su padre, quien, como alcalde, se esforzaba por evitar que la violencia se descontrolara en el pueblo.","Drama",-0.472814312780053,4,0,1,3,0,5,0,1
"id_700","Ava","Ava, de 13 años, está pasando el verano en la costa atlántica cuando descubre que perderá la vista antes de lo previsto. Su madre decide actuar como si nada hubiera pasado para disfrutar del mejor verano de sus vidas. Ava afronta el problema a su manera. Roba un perro negro grande que pertenece a un joven fugitivo...","Drama",-4.04823600157351,2,3,3,3,3,6,3,4
"id_701","Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes","Para aumentar la tirada de su periódico, Lord Rawnsley anuncia una carrera aérea y ofrece 10 000 libras a quien logre cruzar el Canal de la Mancha en avión. Pero uno de los participantes, Percy, planea sabotear los aviones de sus competidores. ¿Conseguirá Percy la victoria?","Comedia",0.424135861391914,2,2,1,4,1,3,1,1
"id_702","Evan Almighty","El joven congresista Evan Baxter, cuyo deseo es ""cambiar el mundo"", es escuchado nada menos que por Dios. Cuando Dios se le aparece con la desconcertante petición de construir un arca, Evan está seguro de que está perdiendo la cabeza.","Fantasía",-0.190699172315705,0,3,0,2,4,1,1,4
"id_703","Enter the Fat Dragon","Tras ser abandonado por su prometida, el desconsolado policía de Hong Kong, Fallon Zhu, engorda más de 90 kilos. Sus superiores lo degradan a la tarea de escoltar convictos a Japón. Cuando un convicto bajo su custodia muere misteriosamente, debe unirse al ciudadano Thor para resolver el misterio.","Acción",-0.741669813306287,2,1,1,2,0,3,1,1
"id_704","Sid and Nancy","Enero de 1978. Tras su éxito en Inglaterra, la banda de punk rock Sex Pistols se embarca en una gira por el sur de Estados Unidos. El temperamental bajista Sid Vicious se ve obligado por sus compañeros a viajar sin su problemática novia, Nancy Spungen, quien lo esperará en Nueva York. Cuando la banda se disuelve y Sid inicia su carrera en solitario en una ciudad hostil, la turbulenta pareja se hunde definitivamente en las profundidades de la drogadicción.","Drama",-0.786764051637624,3,3,2,4,1,3,1,2
"id_705","The Girl on the Mountain","Cuando un solitario leñador encuentra a una niña muda vagando sola por el bosque, debe protegerla de las fuerzas del mal que están decididas a acabar con su vida.","Suspenso",-0.928476690885259,2,0,2,2,0,2,0,0
"id_706","True Legend","Su Qi-Er, un hombre adinerado que vivió durante la dinastía Qing, pierde su fortuna y reputación a causa de una conspiración. Tras verse obligado a vivir en la calle, Su dedica su vida a las artes marciales y resurge como un héroe patriótico conocido como el ""Rey de los Mendigos"".","Acción",-2.0941702508247,0,1,0,0,1,0,1,1
"id_707","Dolls","Dolls toma el arte de las marionetas como su motivo principal, el cual se relaciona temáticamente con la acción de los personajes reales. Entre las historias más destacadas se encuentra la de Matsumoto y Sawako, una joven pareja cuya relación está a punto de romperse por culpa de los padres de él, quienes insisten en que su hijo contraiga matrimonio concertado con la hija de su jefe.","Drama",-0.696019619676216,1,3,1,0,4,2,2,2
"id_708","Ninja","Un occidental llamado Casey, que estudia Ninjutsu en Japón, recibe la petición del Sensei de regresar a Nueva York para proteger el legendario Yoroi Bitsu, un cofre blindado que contiene las armas del último ninja Koga.","Acción",0.166666666666667,0,0,0,1,0,0,0,0
"id_709","Sinbad and the Eye of the Tiger","La princesa Farah se niega a casarse con Sinbad hasta que el príncipe Kassim, su hermano, dé su consentimiento. Sin embargo, la malvada madrastra del príncipe, la reina Zenobia, ha transformado a Kassim en un babuino para que su propio hijo sea coronado califa. Sinbad, su tripulación, la princesa y el príncipe transformado viajan a una tierra lejana, superando todos los obstáculos que Zenobia interpone en su camino, en busca del consejo de un sabio legendario que quizás pueda revelar cómo romper el hechizo.","Acción",-0.252855766026734,1,2,1,2,1,1,2,3
"id_71","SuperFly","El delincuente habitual Youngblood Priest quiere abandonar el mundo del narcotráfico de Atlanta, pero a medida que aumenta las ventas, un pequeño error amenaza con desmantelar toda la operación antes de que pueda marcharse.","Acción",-0.986116864569426,2,1,1,3,0,3,0,0
"id_710","Bird Box","Cinco años después de que una presencia invisible y siniestra llevara a la mayor parte de la sociedad al suicidio, una superviviente y sus dos hijos emprenden un intento desesperado por ponerse a salvo.","Suspenso",-0.788893491655541,1,1,0,2,0,2,0,0
"id_711","Lesbian Vampire Killers","Tras haber esclavizado a sus mujeres por una manada de vampiras lesbianas, los hombres que quedan en un pueblo rural envían a dos jóvenes desventurados a los páramos como sacrificio.","Horror",-0.730296743340221,2,0,2,2,0,2,1,0
"id_712","One Missed Call","Varias personas comienzan a recibir mensajes de voz de sus yo futuros, mensajes que incluyen la fecha, la hora y algunos detalles de su muerte.","Horror",0,1,1,1,1,0,1,1,0
"id_713","Silverado","Cuatro héroes inesperados se cruzan en su viaje al tranquilo pueblo de Silverado. Lo que no saben es que el pueblo donde viven sus familiares y amigos ha sido tomado por un sheriff corrupto y una banda de asesinos. Este cuarteto de pistoleros expertos deberá salvar el día, pero primero tendrán que liberarse mutuamente de la cárcel y descubrir quiénes son sus verdaderos amigos.","Occidental",-0.0198428962183381,0,1,0,1,2,1,2,0
"id_714","2:22","La vida de un hombre se desmorona cuando una serie de acontecimientos ominosos se repiten exactamente de la misma manera todos los días, terminando precisamente a las 2:22 p.m.","Drama",0.557086014531156,0,0,0,0,0,0,0,1
"id_715","Bratz: Rock Angelz","Las chicas Bratz han dado con la manera perfecta de expresarse y dar rienda suelta a su creatividad con su propia revista para adolescentes. Yasmin, Chloe, Jade y Sasha se embarcan en una aventura llena de moda cuando su primera tarea en la revista sea volar a Londres para cubrir un concierto de rock espectacular. Por desgracia, las periodistas rivales de la revista YOUR THING han tenido la misma idea. La malvada editora Burdine Maxwell y sus malvadas becarias, las gemelas Kirstee y Kaycee, aparecen justo cuando las Bratz pierden sus entradas para el concierto. ¿Coincidencia? Probablemente no, pero ahora las chicas tienen que encontrar otra forma de entrar, ¡y se dan cuenta de que la única manera de conseguir acceso es convertirse ellas mismas en una banda de rock! Es hora de rockear y salvar la revista, un día de trabajo para estas chicas modernas.","Animación",-1.30522734902682,0,2,0,0,1,0,3,2
"id_716","Mirage","Durante una misteriosa tormenta eléctrica, Vera, una joven madre, logra salvar una vida en peligro, pero su buena acción desencadena una inquietante cadena de consecuencias inesperadas.","Ciencia ficción",1.32378391218274,1,3,0,1,2,1,1,1
"id_717","Night at the Museum","El caos reina en el museo de historia natural cuando el vigilante nocturno Larry Daley despierta accidentalmente una antigua maldición, dando vida a Atila el Huno, un ejército de gladiadores, un tiranosaurio rex y otras atracciones.","Acción",0.166666666666667,1,0,0,2,0,1,1,1
"id_718","Atlantis: Milo's Return","Milo y Kida se reúnen con sus amigos para investigar extraños sucesos alrededor del mundo que parecen estar relacionados con los secretos de la Atlántida.","Fantasía",-0.4,0,0,0,0,0,0,0,0
"id_719","Thor","Contra la voluntad de su padre Odín, el poderoso Thor, un dios guerrero formidable pero arrogante, reaviva imprudentemente una antigua guerra. Como castigo, Thor es desterrado a la Tierra y obligado a vivir entre los humanos. Una vez allí, Thor descubre lo que significa ser un verdadero héroe cuando el villano más peligroso de su mundo envía a las fuerzas más oscuras de Asgard a invadir la Tierra.","Aventura",-1.95290321356502,7,2,3,9,2,3,1,3
"id_72","Leprechaun: Origins","Dos jóvenes parejas que viajan de mochileros por Irlanda descubren que una de las leyendas más famosas de Irlanda es una aterradora realidad.","Horror",0,0,0,0,0,0,0,0,0
"id_720","Grown Ups 2","Lenny ha regresado con su familia al pequeño pueblo donde él y sus amigos crecieron. Esta vez, son los adultos quienes aprenden lecciones de sus hijos en un día lleno de sorpresas: el último día de clases.","Comedia",0,0,0,1,0,0,0,0,0
"id_721","Full Speed","Una familia, junto con su abuelo, se va de vacaciones cuando su coche nuevo no frena y casi choca contra un centenar de coches.","Familia",0.0408248290463863,0,1,0,0,1,0,0,1
"id_722","Silver Skates","1899, San Petersburgo en Navidad. Los ríos y canales helados de la capital bullen de actividad festiva. En vísperas del nuevo siglo, personas que no deberían encontrarse, se reúnen. Son personas de mundos distintos: Matvey, hijo de un farolero, cuyo único tesoro son sus patines plateados; Alice, hija de un alto funcionario que sueña con la ciencia. Cada uno tiene su propia historia de vida difícil, pero tras encontrarse por casualidad, avanzan juntos en busca de sus sueños.","romance",0.390483035890772,0,1,0,0,2,0,0,1
"id_723","Rescue Dawn","La épica lucha por la supervivencia de un piloto de caza estadounidense tras ser derribado en una misión sobre Laos durante la Guerra de Vietnam.","Aventura",-0.6,3,1,0,3,0,2,1,1
"id_724","Downsizing","Un bondadoso terapeuta ocupacional se somete a un nuevo procedimiento para reducir su tamaño a cuatro pulgadas de altura, de modo que él y su esposa puedan ayudar a salvar el planeta y, al mismo tiempo, permitirse un buen estilo de vida.","Comedia",-0.308606699924184,0,2,0,1,0,0,0,1
"id_725","Barely Legal","El adolescente Deacon trabaja en una tienda de videos, y sus amigos, Fred y Matt, venden las películas porno piratas que él consigue. Deacon es despedido, pero a sus amigos se les ocurre la brillante idea de filmar su propia película porno para internet con el fin de ganar dinero y hacerse más populares en la escuela. Se desatan las travesuras mientras eligen el reparto y crean su película, pero Vic Ramalot, un magnate de la industria porno, se pone celoso de su creciente éxito e intenta frenar el proyecto.","Comedia",1.54069695810876,2,4,1,0,4,0,1,4
"id_726","Ghost in the Shell","En un futuro cercano, Major es la primera de su clase: una humana rescatada de un terrible accidente y posteriormente mejorada cibernéticamente para ser una soldado perfecta dedicada a detener a los criminales más peligrosos del mundo.","Ciencia ficción",-0.558956556838215,2,1,1,2,1,3,1,1
"id_727","Quarantine","Una reportera de televisión y su camarógrafo quedan atrapados dentro de un edificio puesto en cuarentena por los CDC tras el brote de un misterioso virus que convierte a los humanos en asesinos sedientos de sangre.","Horror",-1.33333333333333,1,1,2,3,0,1,1,0
"id_728","Tramps","Un joven y una joven encuentran el amor en un lugar inesperado mientras llevan a cabo un turbio negocio.","Comedia",1.14707866935281,0,3,1,1,4,1,3,0
"id_729","Unbreakable","Un hombre común y corriente hace un descubrimiento extraordinario cuando un accidente de tren deja a sus compañeros de viaje muertos, pero a él ileso. La respuesta a este misterio podría estar en Elijah Price, un hombre que padece una enfermedad que hace que sus huesos sean tan frágiles como el cristal.","Suspenso",-0.492450089729875,1,2,1,3,1,2,3,0
"id_73","Braddock: Missing in Action III","Cuando al coronel James Braddock le informan que su esposa asiática y su hijo de 12 años siguen vivos en el Vietnam comunista, emprende un asalto en solitario para liberarlos. Armado con la última tecnología de armamento, Braddock se abre paso hasta el corazón del país y termina escapando a duras penas con decenas de niños amerasiáticos maltratados. Luchando por mantenerlos con vida mientras burla a un sádico oficial vietnamita, Braddock desata una frenética carrera a través de la jungla en busca de la libertad.","Acción",-0.63231300879812,5,2,2,5,1,2,1,3
